# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 25 12:58:17 CDT 2022 [seed=1653501485735]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(RUTI)	age(RUTI)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
7498000	-14745.228612394116	-1399.879450725378	-13345.349161668737	98027.80154126552	-96007.80154126552	474738.95435434	32855.83864156677	-30835.83864156677	14613.550096559251	1.8834076379608713	0.23189313321270616	0.22143740026232317	0.2534070795334756	0.29326238699149715	1.8681677800109695E-5	1.86816778001097E-5	-13345.349161668737	0.0	-1392.8012185885375
7499000	-14745.762147849804	-1400.4518547340754	-13345.310293115728	85445.07199301154	-83425.07199301154	452371.66662208	33142.180062655665	-31122.180062655665	13907.364699454009	1.8555886441315559	0.23371645678237735	0.22692195386237005	0.2460992023637575	0.29326238699149715	1.7808387229502342E-5	1.7808387229502342E-5	-13345.310293115728	0.0	-1394.2471854688465
7500000	-14726.613139769948	-1394.6860881960727	-13331.927051573875	82162.1045482652	-80142.1045482652	438722.62467103207	32509.612827425386	-30489.612827425386	13468.212880305127	1.9516652058028643	0.24144433177296126	0.22692195386237005	0.2378611517151972	0.29377256264947355	1.8831813888258926E-5	1.883181388825893E-5	-13331.927051573875	0.0	-1388.2253533352807
7501000	-14725.926793858378	-1399.3611781388959	-13326.565615719483	84615.16424212384	-82595.16424212384	451883.1238480272	32673.469335134363	-30653.469335134363	14239.192043356381	1.7149724320673083	0.25369313311380187	0.21369509289082997	0.24278921276457058	0.28982256123079964	1.729236848363933E-5	1.729236848363933E-5	-13326.565615719483	0.0	-1393.4465330689547
7502000	-14742.937776882858	-1403.9287849659534	-13339.008991916904	91855.28694846894	-89835.28694846894	468318.94687621156	32821.99142697725	-30801.99142697725	13923.387869673288	1.9771931153492663	0.24052591363419237	0.21548060318678003	0.25417092194823004	0.28982256123079964	1.8108669420727343E-5	1.8108669420727343E-5	-13339.008991916904	0.0	-1397.2580480145286
7503000	-14738.680962819397	-1400.8274793451733	-13337.853483474224	96763.64011499105	-94743.64011499105	476451.5851147676	32915.0873508354	-30895.087350835398	15887.221329091284	1.911992384911843	0.24052591363419237	0.21548060318678003	0.25417092194823004	0.28982256123079964	1.8244759993587292E-5	1.8244759993587306E-5	-13337.853483474224	0.0	-1393.8438913445696
7504000	-14744.213257179816	-1401.5575766502302	-13342.655680529586	96421.71849091697	-94401.71849091697	478780.4801338637	33146.199179087205	-31126.199179087205	13662.571439624022	1.911992384911843	0.24496638510016175	0.21839776220318285	0.24281936649787383	0.29381648619878364	1.8559765684215612E-5	1.8559765684215602E-5	-13342.655680529586	0.0	-1394.525413909118
7505000	-14735.965806941902	-1403.7097618705159	-13332.256045071386	97412.55273503622	-95392.55273503622	485319.39262845076	33568.94737435571	-31548.94737435571	13982.916940751364	1.9587827566093812	0.24696542814076441	0.21688452128982602	0.242333564370628	0.29381648619878364	1.7394996117252715E-5	1.7394996117252722E-5	-13332.256045071386	0.0	-1397.118616653458
7506000	-14732.64923634896	-1404.4967866122633	-13328.152449736697	98329.30018552218	-96309.30018552218	486943.49765535054	33477.024909534804	-31457.024909534804	15585.653167551336	2.0899707896733495	0.24111583689507454	0.22448781466058101	0.24626814745211256	0.28812820099223396	1.78303857928E-5	1.78303857928E-5	-13328.152449736697	0.0	-1397.4935985480915
7507000	-14720.022557791568	-1402.2407731250346	-13317.781784666533	118417.87044227417	-116397.87044227417	525024.2167464492	33307.20973089367	-31287.20973089367	13587.191384617254	1.8424351667095134	0.24215057754846545	0.2137000905744141	0.24560667723482105	0.29854265464230145	1.7447367831461485E-5	1.7447367831461488E-5	-13317.781784666533	0.0	-1395.0451839016125
7508000	-14716.414691100914	-1400.3001094997428	-13316.11458160117	86324.92841188735	-84304.92841188735	459174.2271107447	33364.42914099874	-31344.42914099874	16662.29333963162	2.161652942409721	0.24215057754846545	0.2137000905744141	0.24560667723482105	0.29854265464230145	1.7852928762532923E-5	1.785292876253293E-5	-13316.11458160117	0.0	-1393.656504713516
7509000	-14730.856097318438	-1401.7766746962393	-13329.079422622199	97521.47562832927	-95501.47562832927	485802.49845326546	33721.45564714131	-31701.45564714131	12720.801409370331	1.8427139171107139	0.24215057754846545	0.2137000905744141	0.24560667723482105	0.29854265464230145	1.7373531827273383E-5	1.737353182727338E-5	-13329.079422622199	0.0	-1395.330345617241
7510000	-14739.696450036752	-1401.6813758230126	-13338.01507421374	91176.0265547865	-89156.0265547865	471783.4281975451	33575.408334020416	-31555.408334020416	13171.65633489022	1.85586428536029	0.23413090239684997	0.22090862265686498	0.2495362596416012	0.29542421530468593	1.7846816310824493E-5	1.784681631082449E-5	-13338.01507421374	0.0	-1395.1870533665913
7511000	-14715.604193949595	-1396.5468410806025	-13319.057352868993	93238.76829665541	-91218.76829665541	464073.3536383968	33306.91090689707	-31286.910906897072	13486.959659665154	1.7972438759874385	0.23976168075218432	0.22157097700901826	0.24324527651282454	0.29542206572597496	1.812771426079526E-5	1.8127714260795252E-5	-13319.057352868993	0.0	-1390.0439854176987
7512000	-14733.210507443244	-1396.2071627140303	-13337.003344729213	75865.75743818498	-73845.75743818498	433062.55924292054	33904.24592556581	-31884.24592556581	13780.030958604246	1.8266692488400167	0.24971044343767396	0.2172325703780567	0.24602808260963474	0.28702890357463673	1.758565975620245E-5	1.7585659756202448E-5	-13337.003344729213	0.0	-1390.4482829747512
7513000	-14727.844597582076	-1399.0249876325313	-13328.819609949545	95979.67728596914	-93959.67728596914	461826.7653503268	33725.9820861403	-31705.9820861403	12373.649156627389	1.9096951682330412	0.24971044343767396	0.2172325703780567	0.24602808260963474	0.28702890357463673	1.8931910553702505E-5	1.893191055370251E-5	-13328.819609949545	0.0	-1392.2076847934889
7514000	-14719.37492105047	-1397.1684021228666	-13322.206518927604	97434.0483279334	-95414.0483279334	469641.43411636254	33884.82507341824	-31864.825073418237	13789.068937188687	1.882524368552128	0.24971044343767396	0.2172325703780567	0.24602808260963474	0.28702890357463673	1.8208852679532144E-5	1.820885267953213E-5	-13322.206518927604	0.0	-1390.4733102463838
7515000	-14722.622980048916	-1396.3088679439677	-13326.314112104948	89533.70266589313	-87513.70266589313	451888.4712464396	33758.9421505515	-31738.9421505515	14804.191517398727	1.77813996531068	0.24413589778504755	0.22221391245727104	0.2503531455438298	0.2832970442138537	1.7989063764194107E-5	1.7989063764194103E-5	-13326.314112104948	0.0	-1389.9947193489638
7516000	-14715.22463912343	-1396.6310784239975	-13318.593560699432	100280.08446466099	-98260.08446466099	473473.152142868	33709.8923676128	-31689.892367612803	12709.228146715455	1.817938970497308	0.24337855162371874	0.22084107199062736	0.2503531455438298	0.2854272308418262	1.8471438354774056E-5	1.8471438354774052E-5	-13318.593560699432	0.0	-1389.846651743051
7517000	-14731.70355889399	-1403.3597769797807	-13328.343781914211	94023.52213573942	-92003.52213573942	470809.5456296434	34578.9918215673	-32558.991821567302	14821.78640463249	1.8419181997939411	0.24451638416267937	0.22084107199062736	0.2503531455438298	0.2842893983028656	1.7483201724364936E-5	1.7483201724364933E-5	-13328.343781914211	0.0	-1396.9509390363812
7518000	-14736.84773348573	-1400.6886360363567	-13336.159097449374	87174.36625575463	-85154.36625575463	454402.6995792992	34268.28526349631	-32248.285263496313	14527.949210860192	2.139033933302121	0.23670390671991065	0.21423558268452794	0.2499387314106664	0.29912177918489713	1.8136829763324443E-5	1.813682976332444E-5	-13336.159097449374	0.0	-1394.1341150428282
7519000	-14733.237347454828	-1396.443173108853	-13336.794174345974	98737.00347283653	-96717.00347283653	474401.4016088555	33935.2033558461	-31915.203355846097	14698.78397908833	1.9245267254276204	0.23670390671991065	0.21423558268452794	0.2499387314106664	0.29912177918489713	1.905652426654835E-5	1.9056524266548348E-5	-13336.794174345974	0.0	-1389.160639987977
7520000	-14738.249708027437	-1398.9479123677118	-13339.301795659725	94918.38638757518	-92898.38638757518	468436.34114136116	33980.442525939514	-31960.442525939514	14074.722360897324	1.7821005106544638	0.25206443211387347	0.2147301247328387	0.24716224754177632	0.28604319561151365	1.752607656844166E-5	1.752607656844166E-5	-13339.301795659725	0.0	-1392.6328903913322
7521000	-14737.097440437487	-1403.9936384817904	-13333.103801955696	90968.66281356556	-88948.66281356556	477042.140483429	34580.26043989068	-32560.260439890677	16181.011648389516	1.7154195251377515	0.2373587087667517	0.2147301247328387	0.24716224754177632	0.3007489189586354	1.776207035544116E-5	1.7762070355441166E-5	-13333.103801955696	0.0	-1397.3055333398459
7522000	-14736.527699970615	-1398.1670507863541	-13338.36064918426	98454.20175876727	-96434.20175876727	472180.286139201	33792.71553717613	-31772.715537176133	13014.317719380326	1.7583613987669577	0.23512624282279246	0.2192154937241641	0.24939471348573555	0.29626354996731	1.76834589735588E-5	1.7683458973558798E-5	-13338.36064918426	0.0	-1391.7996692046754
7523000	-14724.370895318818	-1395.2154408698616	-13329.155454448955	95164.97242084269	-93144.97242084269	460588.4809471528	33686.9627049629	-31666.962704962898	13016.68752950937	1.8791496079347167	0.23915627282560606	0.21709852270146066	0.2474816545056254	0.29626354996731	1.774160432941696E-5	1.7741604329416965E-5	-13329.155454448955	0.0	-1388.962682924236
7524000	-14738.52034408995	-1405.7318266325092	-13332.78851745744	94679.33370646604	-92659.33370646604	490427.58269944566	34415.25904862347	-32395.25904862347	17247.117831369687	1.8791496079347167	0.23915627282560606	0.21709852270146066	0.24973993569400507	0.29400526877893035	1.6860750104798944E-5	1.6860750104798954E-5	-13332.78851745744	0.0	-1399.15710580965
7525000	-14728.202430160545	-1404.1027992265556	-13324.09963093399	91492.78459889286	-89472.78459889286	479177.2178950307	33730.23010725118	-31710.230107251176	15959.818265493575	1.9442232532975912	0.24702354673301943	0.22160491433529178	0.24973993569400507	0.2816316032376859	1.7861287339313785E-5	1.7861287339313778E-5	-13324.09963093399	0.0	-1397.249106534454
7526000	-14733.625874343801	-1403.9867177690849	-13329.639156574716	122335.05481722011	-120315.05481722011	525538.2640363899	34329.18549902067	-32309.18549902067	13627.57549116108	1.9166832504410782	0.2416735968774212	0.213961740305706	0.252290422283704	0.29207424053317094	1.8434390275680598E-5	1.84343902756806E-5	-13329.639156574716	0.0	-1396.2032747801743
7527000	-14720.774588205943	-1400.4844906877595	-13320.290097518184	97752.61660228	-95732.61660228	482732.65144408273	33729.902530735715	-31709.902530735715	13462.727170581386	1.838795730757406	0.2506597750869227	0.21486351881633867	0.2424024655635698	0.29207424053317094	1.8571464924670027E-5	1.857146492467003E-5	-13320.290097518184	0.0	-1393.421616665858
7528000	-14721.005679048048	-1398.636761036421	-13322.368918011627	86429.22446917015	-84409.22446917015	459796.20143669937	33844.6269017204	-31824.626901720403	14434.46307404879	1.8083328955949323	0.2505190506522144	0.21486351881633867	0.2424024655635698	0.29221496496787924	1.7360772349775888E-5	1.736077234977587E-5	-13322.368918011627	0.0	-1392.5086323458847
7529000	-14733.234459848612	-1403.6538106748483	-13329.580649173764	92938.52704084205	-90918.52704084205	476321.51677588106	33846.837184057156	-31826.837184057156	12371.065063418666	2.016627505309707	0.2497916928995363	0.21486351881633867	0.24312982331624794	0.29221496496787924	1.8659070096597894E-5	1.8659070096597887E-5	-13329.580649173764	0.0	-1396.6718509484813
7530000	-14725.572505739303	-1402.6817664343284	-13322.890739304974	112696.2694946977	-110676.2694946977	518231.25667486235	34416.369118795265	-32396.369118795265	14601.096802119378	1.8549813627690996	0.2497916928995363	0.21232283854229103	0.24879713210971485	0.28908833644845994	1.800233285170913E-5	1.8002332851709138E-5	-13322.890739304974	0.0	-1395.2178474255602
7531000	-14720.498038722064	-1405.639438154818	-13314.858600567246	109369.18715843938	-107349.18715843938	516382.7207076261	34912.45878490021	-32892.45878490021	14616.345040925093	1.973552649355955	0.2497916928995363	0.21232283854229103	0.24879713210971485	0.28908833644845994	1.7478148913138837E-5	1.7478148913138837E-5	-13314.858600567246	0.0	-1398.4433850522594
7532000	-14731.14299397008	-1404.432708209693	-13326.710285760386	91494.7983009539	-89474.7983009539	475906.35392303765	34394.768505944136	-32374.768505944136	16267.773105834869	1.772726137468113	0.24714368671089054	0.21497084473093678	0.24879713210971485	0.28908833644845994	1.7452434045193747E-5	1.745243404519375E-5	-13326.710285760386	0.0	-1397.8908635071134
7533000	-14718.807813818326	-1401.569204339866	-13317.23860947846	91621.99694356997	-89601.99694356997	471652.4015484298	34542.55987616421	-32522.55987616421	12050.039812132256	1.9357738651041203	0.24714368671089054	0.21497084473093678	0.24879713210971485	0.28908833644845994	1.8379399157207204E-5	1.8379399157207204E-5	-13317.23860947846	0.0	-1394.8677557336628
7534000	-14734.845229919894	-1403.4332967276034	-13331.41193319229	89587.24273073132	-87567.24273073132	469827.3694411714	34432.458482368245	-32412.458482368245	16465.10955896223	1.9357738651041203	0.24714368671089054	0.21149653062144932	0.25270291620032076	0.2886568664673415	1.7243748426546544E-5	1.7243748426546558E-5	-13331.41193319229	0.0	-1397.0167272093051
7535000	-14732.34412273112	-1407.7692645234383	-13324.574858207681	102999.64305483324	-100979.64305483324	498729.0476002354	34395.17187876323	-32375.171878763227	13842.254155628858	1.7505520109207369	0.24714368671089054	0.21222226841780664	0.24886146046513713	0.29177258440616777	1.7674290683742377E-5	1.7674290683742373E-5	-13324.574858207681	0.0	-1400.9061200182068
7536000	-14738.583351310846	-1401.4507616441856	-13337.13258966666	88793.3312698689	-86773.3312698689	454774.33213095524	34383.769139557415	-32363.769139557415	15473.173636140504	1.8661612338274889	0.24714368671089054	0.21222226841780664	0.24886146046513713	0.29177258440616777	1.7684482166262224E-5	1.7684482166262214E-5	-13337.13258966666	0.0	-1395.154800396057
7537000	-14741.566948522284	-1406.6344925936098	-13334.932455928674	104292.46526584419	-102272.46526584419	494683.677709698	34659.6734496773	-32639.6734496773	15848.47942802501	1.7522497563337822	0.2505705318255858	0.2139691303650716	0.2451292584089128	0.2903310794004319	1.7314159561426254E-5	1.7314159561426254E-5	-13334.932455928674	0.0	-1399.8911747229781
7538000	-14745.153281893758	-1417.0323718380666	-13328.120910055692	92118.39521393683	-90098.39521393683	489438.4008203931	36967.20407361843	-34947.20407361843	20705.898601646746	1.7761642531312898	0.2505705318255858	0.2139691303650716	0.2451292584089128	0.2903310794004319	1.6334478530038684E-5	1.6334478530038684E-5	-13328.120910055692	0.0	-1410.6060083453608
7539000	-14748.175633936766	-1415.5711088448438	-13332.604525091921	110669.99397511932	-108649.99397511932	533207.9219897744	38461.265194281164	-36441.265194281164	14971.685049762757	1.9945273559261625	0.2534788935651054	0.21106076862555204	0.24406601566007632	0.29139432214926836	1.6313227625844305E-5	1.6313227625844312E-5	-13332.604525091921	0.0	-1408.720185156295
7540000	-14735.961801617908	-1412.0605686834745	-13323.901232934433	97806.21664926925	-95786.21664926925	501275.4532651226	37631.790550021506	-35611.790550021506	17482.497469717357	2.0661409904092207	0.2534788935651054	0.21106076862555204	0.24406601566007632	0.29139432214926836	1.66626514164862E-5	1.6662651416486203E-5	-13323.901232934433	0.0	-1405.3302107586305
7541000	-14753.66475847981	-1413.4484327749321	-13340.216325704878	89904.81111577639	-87884.81111577639	488664.168109659	37950.667253168394	-35930.667253168394	15278.985080189237	1.8036721074165476	0.24311706795704016	0.22407329140955626	0.24406601566007632	0.2887436249733294	1.6880286913004362E-5	1.6880286913004376E-5	-13340.216325704878	0.0	-1407.0434549625777
7542000	-14736.647143344126	-1411.9173906618962	-13324.72975268223	96753.64957533636	-94733.64957533636	505696.60378767404	37905.85122276802	-35885.85122276802	15443.799706119917	1.9332733310798307	0.24311706795704016	0.22407329140955626	0.24406601566007632	0.2887436249733294	1.6333212151419443E-5	1.6333212151419446E-5	-13324.72975268223	0.0	-1405.471713676325
7543000	-14726.549878775548	-1399.5789349654115	-13326.970943810136	91068.60796050451	-89048.60796050451	460261.70059838705	35822.0695906252	-33802.0695906252	13982.168289703895	1.982324724320624	0.24311706795704016	0.2187440791334104	0.245297063315879	0.2928417895936726	1.7773358127657715E-5	1.777335812765771E-5	-13326.970943810136	0.0	-1393.20282396025
7544000	-14736.949694064851	-1401.570304608178	-13335.379389456673	84792.14876459648	-82772.14876459648	449541.40323289315	36010.4315107207	-33990.4315107207	14767.275441925829	1.7619422898558887	0.24311706795704016	0.22138457621653704	0.2391508629852644	0.2963474928411605	1.7354412011928762E-5	1.735441201192876E-5	-13335.379389456673	0.0	-1395.6081699561148
7545000	-14722.465886910666	-1399.2460512472117	-13323.219835663454	97681.11230445573	-95661.11230445573	471844.9435292684	35681.838960752364	-33661.838960752364	13600.866015728758	2.02578409225221	0.24619386050637368	0.21419211255000628	0.25084681304778755	0.2887672138958346	1.757209611673262E-5	1.757209611673261E-5	-13323.219835663454	0.0	-1392.787347798593
7546000	-14721.137862933389	-1398.6163843181787	-13322.52147861521	88373.23427469807	-86353.23427469807	461200.4548318495	35824.12954518873	-33804.12954518873	14315.067889003249	2.018354404255606	0.24619386050637368	0.21419211255000628	0.23326446735056888	0.30634955959305327	1.7700478129371473E-5	1.770047812937147E-5	-13322.52147861521	0.0	-1392.2222677658372
7547000	-14722.02616834184	-1399.8882695671227	-13322.137898774718	87433.54974874102	-85413.54974874102	458145.73801361374	35555.12420970726	-33535.12420970726	12640.184841308523	1.901401594253961	0.23447395451642086	0.22591771326445675	0.23805212002921794	0.3015562121899065	1.8237338720582756E-5	1.823733872058275E-5	-13322.137898774718	0.0	-1393.4556093532278
7548000	-14719.791107577312	-1402.0267780734255	-13317.764329503887	82269.66818803777	-80249.66818803777	445201.4491494917	35410.48646634611	-33390.48646634611	11244.909162131662	2.04270905588107	0.23447395451642086	0.22176793383398735	0.24220189945968734	0.3015562121899065	1.773058053105367E-5	1.7730580531053664E-5	-13317.764329503887	0.0	-1396.1155895497434
7549000	-14724.461980136808	-1403.7521952642057	-13320.709784872603	101088.15309520894	-99068.15309520894	501170.7790421721	35724.28731703	-33704.28731703	14302.588037380196	1.9385126214143416	0.23806226410650072	0.22176793383398735	0.24220189945968734	0.2979679025998267	1.747169318068157E-5	1.747169318068156E-5	-13320.709784872603	0.0	-1396.8463290380773
7550000	-14738.936284196983	-1409.7083955683813	-13329.227888628602	98676.54806921876	-96656.54806921876	496088.52581405395	36029.86355367536	-34009.86355367536	12135.154918092057	1.7001074474359623	0.24781743024950337	0.22176793383398735	0.2405297672835406	0.28988486863297075	1.7005621465164704E-5	1.70056214651647E-5	-13329.227888628602	0.0	-1403.392618957188
7551000	-14709.272376075085	-1402.971374249444	-13306.301001825641	88652.29503776938	-86632.29503776938	471037.57200517826	35873.06753588818	-33853.06753588818	16635.173782690188	1.8808900891285152	0.2452802731684941	0.22176793383398735	0.24060501058124054	0.2923467824162801	1.7256181538068102E-5	1.7256181538068105E-5	-13306.301001825641	0.0	-1396.540977989483
7552000	-14716.454142586112	-1410.7720787211479	-13305.682063864964	106151.52342011016	-104131.52342011016	528087.815847034	37106.79901809922	-35086.79901809922	18139.71904094871	1.877656923013081	0.2452802731684941	0.21804323229413222	0.2384685080683575	0.29820798646901825	1.668593277861919E-5	1.66859327786192E-5	-13305.682063864964	0.0	-1403.6470484983258
7553000	-14725.50585610862	-1407.288171541107	-13318.217684567513	98698.59054303954	-96678.59054303954	505125.42042658007	36036.36391557234	-34016.36391557234	14774.56493908411	1.9633654183757605	0.2471913877520584	0.22601320002800399	0.2384685080683575	0.2883269041515822	1.6902635187612237E-5	1.690263518761223E-5	-13318.217684567513	0.0	-1400.5786416113608
7554000	-14734.066231035145	-1406.0215976276145	-13328.044633407531	100528.86022770299	-98508.86022770299	507756.9118230294	35777.28798700938	-33757.28798700938	13482.285467926173	2.0389531962389404	0.24718552004724054	0.21887926190550555	0.23227678362188534	0.30165843442537066	1.7588130553108012E-5	1.7588130553108012E-5	-13328.044633407531	0.0	-1398.9634072722736
7555000	-14727.745470877782	-1410.0184428837604	-13317.727027994022	122317.63156877535	-120297.63156877535	552216.7936288542	35842.93298523101	-33822.93298523101	15434.504934448905	1.9274562068910657	0.245331208494117	0.20896981468435902	0.2521942805617817	0.29350469625974435	1.6691679293257135E-5	1.6691679293257135E-5	-13317.727027994022	0.0	-1402.6510925797627
7556000	-14730.698813611265	-1404.8800025546807	-13325.818811056584	95661.2052091756	-93641.2052091756	495687.35052549164	35835.68351769867	-33815.68351769867	14846.273027711042	2.064594686536878	0.23830878625351265	0.20896981468435902	0.2496046196597951	0.30311677940233533	1.7369404133083073E-5	1.7369404133083083E-5	-13325.818811056584	0.0	-1398.0301218581508
7557000	-14744.911336468504	-1410.5659917188805	-13334.345344749623	101889.74287480806	-99869.74287480806	519025.97436686803	37016.217378315734	-34996.217378315734	13252.785278734316	1.9414990339019789	0.23165130881923732	0.21562729211863435	0.2496046196597951	0.30311677940233533	1.6544666617258074E-5	1.6544666617258077E-5	-13334.345344749623	0.0	-1403.9491041902006
7558000	-14730.556306233997	-1406.2630048626643	-13324.293301371334	102342.76530551384	-100322.76530551384	511142.1121065702	35842.47781046896	-33822.47781046896	14928.233857916655	1.9300832886593082	0.2454776687282935	0.21562729211863435	0.2496046196597951	0.28929041949327916	1.733505868799649E-5	1.7335058687996485E-5	-13324.293301371334	0.0	-1399.2271331553645
7559000	-14731.771590189957	-1413.209334594422	-13318.562255595536	110552.17597376401	-108532.17597376401	530259.322718072	35924.027856481436	-33904.027856481436	14373.260587551656	1.9235641909211185	0.24047675021659876	0.22162538672583174	0.24671821325674714	0.2911796498008245	1.7082473265856768E-5	1.7082473265856775E-5	-13318.562255595536	0.0	-1406.042221864095
7560000	-14717.170557588483	-1409.4193453887567	-13307.751212199726	94542.23727440952	-92522.23727440952	483417.7029817043	35953.7744724105	-33933.7744724105	16038.078546521494	1.7931482230377482	0.24875199514909954	0.2064443882115666	0.2486371153634026	0.2961665012759334	1.6895525520445072E-5	1.689552552044508E-5	-13307.751212199726	0.0	-1403.045531655634
7561000	-14719.415709705001	-1411.4371047539007	-13307.9786049511	103872.21913707345	-101852.21913707345	510512.896178051	36379.3857230587	-34359.3857230587	16777.108913658052	1.9717329449711107	0.23972299103696645	0.2292617766828085	0.2486371153634026	0.2823781169168246	1.5808133512752725E-5	1.580813351275272E-5	-13307.9786049511	0.0	-1405.1035652204835
7562000	-14720.788622624585	-1409.333391087073	-13311.455231537511	93918.10949205815	-91898.10949205815	491251.92103939515	36367.20603492896	-34347.20603492896	15416.340853030786	1.7073146766681981	0.24535260340240506	0.2236321643173699	0.2486371153634026	0.2823781169168246	1.6392345421490275E-5	1.639234542149027E-5	-13311.455231537511	0.0	-1403.1723161893806
7563000	-14733.818685333947	-1417.1013078799378	-13316.717377454008	104331.19528899206	-102311.19528899206	522703.7122298958	37568.171520759686	-35548.171520759686	15767.327849044357	2.005631521776795	0.24535260340240506	0.2236321643173699	0.2486371153634026	0.2823781169168246	1.5529083488692932E-5	1.552908348869292E-5	-13316.717377454008	0.0	-1410.7900584316183
7564000	-14723.50294586649	-1411.2878738385866	-13312.215072027904	102459.66399864384	-100439.66399864384	506649.1382806713	36107.30376523892	-34087.30376523892	15760.373291357128	1.8507220391474513	0.25055696831371926	0.2216210937464579	0.2401491064993714	0.28767283144045364	1.628575948546238E-5	1.6285759485462382E-5	-13312.215072027904	0.0	-1404.866296897413
7565000	-14749.47234116157	-1410.630910715664	-13338.841430445907	98799.44822749346	-96779.44822749346	507082.326940135	35507.00081261972	-33487.00081261972	14992.278582369425	1.8278785294504067	0.25055696831371926	0.2203188143686794	0.2414513858771499	0.28767283144045364	1.5918165587787E-5	1.5918165587787008E-5	-13338.841430445907	0.0	-1404.4597999879227
7566000	-14750.97767856798	-1415.6731328222145	-13335.304545745767	104964.26432260266	-102944.26432260266	520587.1937388296	35422.101836691436	-33402.101836691436	13682.196986498677	1.8270251435615983	0.25055696831371926	0.2203188143686794	0.2414513858771499	0.28767283144045364	1.6512244350036062E-5	1.6512244350036062E-5	-13335.304545745767	0.0	-1409.0643891008688
7567000	-14742.884274017772	-1409.584740579253	-13333.299533438518	87762.97155721424	-85742.97155721424	474160.40753413434	35692.73049544612	-33672.73049544612	14362.751469472385	1.7308800725773892	0.2528218602649221	0.22171234642929288	0.2413129127157137	0.28415288059007354	1.6115280397004715E-5	1.6115280397004715E-5	-13333.299533438518	0.0	-1403.8871283146452
7568000	-14748.012473214147	-1416.4274170720732	-13331.585056142074	104652.99675466727	-102632.99675466727	513373.31393618137	36027.118317530265	-34007.118317530265	17786.46332183296	1.9163797145455053	0.25092649686860274	0.21791464629242238	0.2413129127157137	0.2898459441232634	1.608338197411489E-5	1.6083381974114883E-5	-13331.585056142074	0.0	-1409.8654589061248
7569000	-14741.663106059263	-1412.308127688159	-13329.354978371104	88824.07625794293	-86804.07625794293	477597.7044564885	35739.88717828639	-33719.88717828639	14761.59091905992	1.892613211218412	0.2393744675126116	0.21791464629242238	0.25286494207170485	0.2898459441232634	1.6514429763700648E-5	1.6514429763700655E-5	-13329.354978371104	0.0	-1406.2624003227581
7570000	-14732.865434265013	-1414.0352331996469	-13318.830201065366	88493.91201570346	-86473.91201570346	479018.3846431957	35776.780030139154	-33756.780030139154	12943.505412112932	1.8157466270384004	0.2430999497632734	0.21418916404176058	0.25286494207170485	0.2898459441232634	1.6413988263133268E-5	1.6413988263133258E-5	-13318.830201065366	0.0	-1408.1814320120593
7571000	-14732.785817260261	-1412.543237076446	-13320.242580183814	101379.99297901463	-99359.99297901463	489104.65722460084	36268.251589350075	-34248.251589350075	18615.666653163993	2.0675481107212765	0.2430999497632734	0.21418916404176058	0.25286494207170485	0.2898459441232634	1.6095280638265743E-5	1.6095280638265743E-5	-13320.242580183814	0.0	-1406.2348480622047
7572000	-14733.69276955987	-1410.985315377417	-13322.707454182453	87905.246509941	-85885.246509941	474225.8185956748	35914.03895913495	-33894.03895913495	15464.038295376015	1.6675056451152062	0.2430999497632734	0.21418916404176058	0.25286494207170485	0.2898459441232634	1.5910930033958085E-5	1.5910930033958082E-5	-13322.707454182453	0.0	-1405.3422083703726
7573000	-14728.160757837455	-1411.9756631615057	-13316.18509467595	89435.93160866642	-87415.93160866642	474489.88068831025	35392.34534363282	-33372.34534363282	15028.528209760034	1.8450562894869924	0.25010488769368194	0.21119839643540758	0.24461610705774084	0.2940806088131719	1.6101510572813893E-5	1.610151057281389E-5	-13316.18509467595	0.0	-1406.1880053772954
7574000	-14727.903756345167	-1410.0777147890328	-13317.826041556134	80920.38418229143	-78900.38418229143	459048.3999230298	35608.36753012211	-33588.36753012211	15518.77408053019	1.6850963684111167	0.24883456312535143	0.21119839643540758	0.23677083051158426	0.30319620992765894	1.6573212872390588E-5	1.6573212872390588E-5	-13317.826041556134	0.0	-1404.324639601208
7575000	-14726.979613127758	-1409.3509850705502	-13317.628628057208	84682.00699661691	-82662.00699661691	467665.1503901049	35956.35536361847	-33936.35536361847	14858.000080249732	1.8259270110050219	0.24874299539628175	0.21119839643540758	0.23686239824065394	0.30319620992765894	1.662880948451297E-5	1.6628809484512977E-5	-13317.628628057208	0.0	-1403.4224752158923
7576000	-14722.8524050143	-1408.5704871017167	-13314.281917912584	91809.38665393267	-89789.38665393267	478958.02288103924	35811.310900855824	-33791.310900855824	14672.676258039066	1.8974776504817361	0.2513005771457117	0.21119839643540758	0.23430481649122403	0.30319620992765894	1.660586554937559E-5	1.6605865549375592E-5	-13314.281917912584	0.0	-1402.4612296587263
7577000	-14727.08930371302	-1408.8074064416976	-13318.281897271323	104712.81476596091	-102692.81476596091	488028.73933202727	35813.18867025488	-33793.18867025488	15425.862171531016	1.8974776504817361	0.23794701659777157	0.22851498448690288	0.2558981875705702	0.2776398113447576	1.7056490266799015E-5	1.7056490266799018E-5	-13318.281897271323	0.0	-1402.2735388940268
